id,asset,year,rep_period,time_block_start,time_block_end,flow_1_from_asset,flow_1_to_asset,flow_2_from_asset,flow_2_to_asset,sense,constant,ratio,dual_flows_relationships
6924,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6924,6924,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6925,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6925,6925,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6926,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6926,6926,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6927,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6927,6927,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6928,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6928,6928,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6929,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6929,6929,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6930,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6930,6930,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6931,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6931,6931,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6932,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6932,6932,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6933,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6933,6933,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6934,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6934,6934,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6935,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6935,6935,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6936,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6936,6936,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6937,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6937,6937,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6938,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6938,6938,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6939,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6939,6939,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6940,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6940,6940,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6941,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6941,6941,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6942,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6942,6942,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6943,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6943,6943,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6944,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6944,6944,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6945,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6945,6945,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6946,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6946,6946,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6947,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6947,6947,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6948,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6948,6948,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6949,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6949,6949,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6950,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6950,6950,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6951,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6951,6951,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6952,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6952,6952,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6953,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6953,6953,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6954,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6954,6954,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6955,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6955,6955,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6956,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6956,6956,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6957,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6957,6957,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6958,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6958,6958,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6959,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6959,6959,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6960,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6960,6960,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6961,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6961,6961,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6962,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6962,6962,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6963,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6963,6963,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6964,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6964,6964,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6965,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6965,6965,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6966,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6966,6966,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6967,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6967,6967,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6968,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6968,6968,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6969,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6969,6969,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6970,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6970,6970,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6971,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6971,6971,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6972,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6972,6972,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6973,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6973,6973,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6974,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6974,6974,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6975,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6975,6975,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6976,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6976,6976,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6977,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6977,6977,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6978,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6978,6978,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6979,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6979,6979,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6980,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6980,6980,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6981,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6981,6981,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6982,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6982,6982,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6983,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6983,6983,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6984,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6984,6984,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6985,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6985,6985,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6986,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6986,6986,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6987,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6987,6987,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6988,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6988,6988,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6989,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6989,6989,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6990,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6990,6990,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6991,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6991,6991,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6992,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6992,6992,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6993,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6993,6993,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6994,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6994,6994,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6995,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6995,6995,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6996,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6996,6996,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6997,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6997,6997,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6998,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6998,6998,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
6999,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,6999,6999,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7000,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7000,7000,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7001,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7001,7001,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7002,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7002,7002,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7003,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7003,7003,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7004,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7004,7004,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7005,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7005,7005,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7006,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7006,7006,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7007,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7007,7007,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7008,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7008,7008,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7009,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7009,7009,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7010,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7010,7010,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7011,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7011,7011,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7012,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7012,7012,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7013,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7013,7013,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7014,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7014,7014,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7015,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7015,7015,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7016,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7016,7016,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7017,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7017,7017,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7018,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7018,7018,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7019,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7019,7019,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7020,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7020,7020,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7021,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7021,7021,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7022,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7022,7022,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7023,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7023,7023,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7024,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7024,7024,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7025,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7025,7025,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7026,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7026,7026,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7027,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7027,7027,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7028,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7028,7028,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7029,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7029,7029,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7030,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7030,7030,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7031,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7031,7031,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7032,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7032,7032,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7033,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7033,7033,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7034,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7034,7034,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7035,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7035,7035,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7036,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7036,7036,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7037,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7037,7037,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7038,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7038,7038,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7039,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7039,7039,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7040,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7040,7040,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7041,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7041,7041,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7042,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7042,7042,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7043,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7043,7043,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7044,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7044,7044,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7045,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7045,7045,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7046,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7046,7046,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7047,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7047,7047,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7048,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7048,7048,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7049,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7049,7049,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7050,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7050,7050,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7051,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7051,7051,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7052,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7052,7052,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7053,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7053,7053,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7054,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7054,7054,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7055,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7055,7055,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7056,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7056,7056,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7057,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7057,7057,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7058,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7058,7058,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7059,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7059,7059,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7060,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7060,7060,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7061,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7061,7061,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7062,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7062,7062,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7063,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7063,7063,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7064,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7064,7064,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7065,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7065,7065,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7066,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7066,7066,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
7067,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,7067,7067,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
